Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-25 11:30:00-04:00,177.36000061035156,177.77000427246094,176.5500030517578,177.75,4074608,0.0,0.0
2023-08-25 12:30:00-04:00,177.75,177.83999633789062,177.08999633789062,177.39990234375,3100211,0.0,0.0
2023-08-25 13:30:00-04:00,177.3800048828125,178.49000549316406,176.94000244140625,178.4499969482422,3646868,0.0,0.0
2023-08-25 14:30:00-04:00,178.4600067138672,179.13999938964844,178.1300048828125,179.125,5163636,0.0,0.0
2023-08-25 15:30:00-04:00,179.12240600585938,179.14999389648438,178.44000244140625,178.60000610351562,6092552,0.0,0.0
2023-08-28 09:30:00-04:00,180.08999633789062,180.1999969482422,178.7899932861328,179.7899932861328,8960343,0.0,0.0
2023-08-28 10:30:00-04:00,179.8000030517578,179.8000030517578,178.67999267578125,178.7781982421875,4693449,0.0,0.0
2023-08-28 11:30:00-04:00,178.77000427246094,179.11500549316406,178.5449981689453,178.74009704589844,3614753,0.0,0.0
2023-08-28 12:30:00-04:00,178.83999633789062,180.139892578125,178.75,179.9550018310547,3979320,0.0,0.0
2023-08-28 13:30:00-04:00,179.9600067138672,180.08990478515625,179.13839721679688,179.53939819335938,3839420,0.0,0.0
2023-08-28 14:30:00-04:00,179.5500030517578,180.00999450683594,179.35000610351562,179.90499877929688,3598477,0.0,0.0
2023-08-28 15:30:00-04:00,179.88999938964844,180.58999633789062,179.80499267578125,180.2100067138672,5793020,0.0,0.0
2023-08-29 09:30:00-04:00,179.59970092773438,182.57000732421875,179.5,182.39999389648438,10483972,0.0,0.0
2023-08-29 10:30:00-04:00,182.41000366210938,183.1199951171875,182.2100067138672,183.02999877929688,6426605,0.0,0.0
2023-08-29 11:30:00-04:00,183.02999877929688,183.58999633789062,183.00999450683594,183.5850067138672,5387501,0.0,0.0
2023-08-29 12:30:00-04:00,183.5850067138672,183.8101043701172,183.39010620117188,183.74000549316406,4098578,0.0,0.0
2023-08-29 13:30:00-04:00,183.74000549316406,184.3699951171875,183.49000549316406,184.33009338378906,4916618,0.0,0.0
2023-08-29 14:30:00-04:00,184.3300018310547,184.84750366210938,184.1800994873047,184.81500244140625,5827045,0.0,0.0
2023-08-29 15:30:00-04:00,184.81500244140625,184.89999389648438,183.86000061035156,184.1199951171875,6977115,0.0,0.0
2023-08-30 09:30:00-04:00,184.94000244140625,187.6699981689453,184.74000549316406,186.18499755859375,19124821,0.0,0.0
2023-08-30 10:30:00-04:00,186.19000244140625,186.8000030517578,186.1300048828125,186.6300048828125,6789360,0.0,0.0
2023-08-30 11:30:00-04:00,186.6300048828125,187.49000549316406,186.61000061035156,187.42999267578125,5270270,0.0,0.0
2023-08-30 12:30:00-04:00,187.44000244140625,187.77000427246094,187.1999969482422,187.29010009765625,4476042,0.0,0.0
2023-08-30 13:30:00-04:00,187.3000030517578,187.58999633789062,186.64999389648438,186.85000610351562,5268054,0.0,0.0
2023-08-30 14:30:00-04:00,186.85000610351562,187.67999267578125,186.77999877929688,187.38499450683594,5148496,0.0,0.0
2023-08-30 15:30:00-04:00,187.38999938964844,187.7899932861328,187.32000732421875,187.6699981689453,7064215,0.0,0.0
2023-08-31 09:30:00-04:00,187.83999633789062,188.50990295410156,187.64999389648438,188.3300018310547,9863175,0.0,0.0
2023-08-31 10:30:00-04:00,188.33999633789062,188.75999450683594,188.1199951171875,188.49000549316406,5013288,0.0,0.0
2023-08-31 11:30:00-04:00,188.48500061035156,188.64810180664062,187.77999877929688,187.97999572753906,4094095,0.0,0.0
2023-08-31 12:30:00-04:00,187.97999572753906,188.1699981689453,187.47999572753906,188.13999938964844,4773378,0.0,0.0
2023-08-31 13:30:00-04:00,188.13999938964844,188.67999267578125,187.82980346679688,188.59500122070312,3665165,0.0,0.0
2023-08-31 14:30:00-04:00,188.59500122070312,189.05999755859375,188.4149932861328,188.91009521484375,5624889,0.0,0.0
2023-08-31 15:30:00-04:00,188.9199981689453,189.1199951171875,187.75,187.8699951171875,9079211,0.0,0.0
2023-09-01 09:30:00-04:00,189.48500061035156,189.9199981689453,188.27999877929688,189.27999877929688,12242102,0.0,0.0
2023-09-01 10:30:00-04:00,189.27000427246094,189.27999877929688,188.32000732421875,188.66000366210938,5217745,0.0,0.0
2023-09-01 11:30:00-04:00,188.67999267578125,189.2100067138672,188.360107421875,189.11500549316406,4230174,0.0,0.0
2023-09-01 12:30:00-04:00,189.11000061035156,189.32000732421875,188.83999633789062,189.0,3233746,0.0,0.0
2023-09-01 13:30:00-04:00,188.99000549316406,189.22500610351562,188.6300048828125,188.7200927734375,3052530,0.0,0.0
2023-09-01 14:30:00-04:00,188.72000122070312,189.0800018310547,188.52000427246094,189.0500030517578,3627574,0.0,0.0
2023-09-01 15:30:00-04:00,189.0500030517578,189.5399932861328,188.94000244140625,189.47000122070312,4793086,0.0,0.0
2023-09-05 09:30:00-04:00,188.27999877929688,189.07000732421875,187.61000061035156,188.6699981689453,13565557,0.0,0.0
2023-09-05 10:30:00-04:00,188.6649932861328,189.61000061035156,188.2899932861328,189.14999389648438,7398289,0.0,0.0
2023-09-05 11:30:00-04:00,189.1649932861328,189.75999450683594,188.97999572753906,189.58729553222656,3666857,0.0,0.0
2023-09-05 12:30:00-04:00,189.58999633789062,189.80999755859375,189.19500732421875,189.22999572753906,3751400,0.0,0.0
2023-09-05 13:30:00-04:00,189.22999572753906,189.8800048828125,189.16000366210938,189.83999633789062,2548172,0.0,0.0
2023-09-05 14:30:00-04:00,189.84500122070312,189.9499969482422,189.47000122070312,189.5478057861328,3515932,0.0,0.0
2023-09-05 15:30:00-04:00,189.5449981689453,189.97999572753906,189.52000427246094,189.69000244140625,4426456,0.0,0.0
2023-09-06 09:30:00-04:00,188.39999389648438,188.85000610351562,183.92999267578125,184.1699981689453,21161767,0.0,0.0
2023-09-06 10:30:00-04:00,184.14999389648438,184.64999389648438,183.52999877929688,184.02000427246094,9791448,0.0,0.0
2023-09-06 11:30:00-04:00,184.02999877929688,184.32000732421875,183.16000366210938,183.2104034423828,7041474,0.0,0.0
2023-09-06 12:30:00-04:00,183.2100067138672,183.4199981689453,182.77000427246094,182.9154052734375,6669291,0.0,0.0
2023-09-06 13:30:00-04:00,182.91000366210938,183.1699981689453,182.1300048828125,182.63429260253906,6995038,0.0,0.0
2023-09-06 14:30:00-04:00,182.63499450683594,182.89999389648438,181.47000122070312,181.52000427246094,9282024,0.0,0.0
2023-09-06 15:30:00-04:00,181.52999877929688,183.02000427246094,181.49000549316406,182.88999938964844,11908074,0.0,0.0
2023-09-07 09:30:00-04:00,175.17999267578125,177.7899932861328,173.5399932861328,176.05999755859375,46322103,0.0,0.0
2023-09-07 10:30:00-04:00,176.05999755859375,178.2100067138672,175.72999572753906,177.32159423828125,14547761,0.0,0.0
2023-09-07 11:30:00-04:00,177.32000732421875,177.72500610351562,176.64999389648438,177.25999450683594,9235655,0.0,0.0
2023-09-07 12:30:00-04:00,177.25,177.67999267578125,175.9499969482422,176.5814971923828,7789750,0.0,0.0
2023-09-07 13:30:00-04:00,176.58999633789062,177.14999389648438,176.2830047607422,176.52499389648438,7294225,0.0,0.0
2023-09-07 14:30:00-04:00,176.52000427246094,177.4600067138672,176.49000549316406,177.4600067138672,7666558,0.0,0.0
2023-09-07 15:30:00-04:00,177.468994140625,178.13999938964844,177.44000244140625,177.55999755859375,10212878,0.0,0.0
2023-09-08 09:30:00-04:00,179.12989807128906,180.23899841308594,178.3300018310547,179.52499389648438,18465837,0.0,0.0
2023-09-08 10:30:00-04:00,179.52999877929688,179.8800048828125,178.6999969482422,179.81179809570312,9907577,0.0,0.0
2023-09-08 11:30:00-04:00,179.82000732421875,180.1999969482422,179.27999877929688,179.55499267578125,6904523,0.0,0.0
2023-09-08 12:30:00-04:00,179.5500030517578,179.7949981689453,179.2100067138672,179.5850067138672,4543261,0.0,0.0
2023-09-08 13:30:00-04:00,179.58999633789062,179.91000366210938,178.74009704589844,178.8802032470703,5928016,0.0,0.0
2023-09-08 14:30:00-04:00,178.88499450683594,179.05499267578125,177.80999755859375,177.94500732421875,7905873,0.0,0.0
2023-09-08 15:30:00-04:00,177.94000244140625,178.33999633789062,177.7899932861328,178.19000244140625,6222769,0.0,0.0
2023-09-11 09:30:00-04:00,180.07000732421875,180.3000030517578,177.39999389648438,177.88999938964844,17201323,0.0,0.0
2023-09-11 10:30:00-04:00,177.89999389648438,178.9499969482422,177.33999633789062,178.75,7795305,0.0,0.0
2023-09-11 11:30:00-04:00,178.75,178.86000061035156,178.21009826660156,178.68499755859375,5391092,0.0,0.0
2023-09-11 12:30:00-04:00,178.68910217285156,179.30239868164062,178.3300018310547,179.26499938964844,4906207,0.0,0.0
2023-09-11 13:30:00-04:00,179.27000427246094,179.5500030517578,179.00999450683594,179.51499938964844,4669579,0.0,0.0
2023-09-11 14:30:00-04:00,179.51499938964844,179.92999267578125,179.36000061035156,179.69500732421875,5243855,0.0,0.0
2023-09-11 15:30:00-04:00,179.6999969482422,179.9499969482422,179.16000366210938,179.3800048828125,6113050,0.0,0.0
2023-09-12 09:30:00-04:00,179.49000549316406,180.1300048828125,177.4600067138672,177.5500030517578,14031054,0.0,0.0
2023-09-12 10:30:00-04:00,177.5500030517578,177.77999877929688,176.22999572753906,176.6999969482422,11245527,0.0,0.0
2023-09-12 11:30:00-04:00,176.71200561523438,177.18020629882812,176.52000427246094,176.60499572753906,7173805,0.0,0.0
2023-09-12 12:30:00-04:00,176.61000061035156,177.8699951171875,176.39500427246094,177.5699005126953,7438948,0.0,0.0
2023-09-12 13:30:00-04:00,177.57000732421875,177.85009765625,174.82000732421875,176.10000610351562,20649861,0.0,0.0
2023-09-12 14:30:00-04:00,176.11000061035156,176.75,175.00039672851562,175.72000122070312,12509398,0.0,0.0
2023-09-12 15:30:00-04:00,175.72000122070312,176.4600067138672,175.49009704589844,176.30999755859375,9412994,0.0,0.0
2023-09-13 09:30:00-04:00,176.50999450683594,177.3000030517578,174.07000732421875,175.18960571289062,21766845,0.0,0.0
2023-09-13 10:30:00-04:00,175.19000244140625,175.5,174.6699981689453,175.2165069580078,12005313,0.0,0.0
2023-09-13 11:30:00-04:00,175.1999969482422,176.22999572753906,174.8699951171875,175.72000122070312,8109672,0.0,0.0
2023-09-13 12:30:00-04:00,175.72999572753906,175.77000427246094,175.25999450683594,175.32130432128906,5648279,0.0,0.0
2023-09-13 13:30:00-04:00,175.3300018310547,175.5,174.75,174.83999633789062,5865480,0.0,0.0
2023-09-13 14:30:00-04:00,174.83999633789062,175.19000244140625,174.36000061035156,175.05999755859375,8235325,0.0,0.0
2023-09-13 15:30:00-04:00,175.06500244140625,175.19940185546875,173.97999572753906,174.16000366210938,11235045,0.0,0.0
2023-09-14 09:30:00-04:00,174.0,175.6300048828125,173.5800018310547,174.80999755859375,15837677,0.0,0.0
2023-09-14 10:30:00-04:00,174.80999755859375,175.75999450683594,174.80999755859375,175.38999938964844,8766723,0.0,0.0
2023-09-14 11:30:00-04:00,175.38999938964844,176.0,174.8300018310547,175.52000427246094,5558002,0.0,0.0
2023-09-14 12:30:00-04:00,175.50999450683594,175.97000122070312,175.02000427246094,175.7946014404297,5541936,0.0,0.0
2023-09-14 13:30:00-04:00,175.8000030517578,176.0399932861328,175.3000030517578,175.3699951171875,5192134,0.0,0.0
2023-09-14 14:30:00-04:00,175.36500549316406,176.10000610351562,175.30999755859375,175.6699981689453,5023774,0.0,0.0
2023-09-14 15:30:00-04:00,175.6699981689453,175.86000061035156,175.55999755859375,175.67999267578125,5327480,0.0,0.0
2023-09-15 09:30:00-04:00,175.875,176.4949951171875,174.5500030517578,175.16000366210938,28875723,0.0,0.0
2023-09-15 10:30:00-04:00,175.14999389648438,175.3800048828125,174.52499389648438,174.86570739746094,8301989,0.0,0.0
2023-09-15 11:30:00-04:00,174.86000061035156,175.14999389648438,174.58999633789062,174.74000549316406,5925317,0.0,0.0
2023-09-15 12:30:00-04:00,174.72999572753906,175.0399932861328,174.00999450683594,174.0800018310547,5505065,0.0,0.0
2023-09-15 13:30:00-04:00,174.07000732421875,174.6300048828125,173.82000732421875,174.2449951171875,6242467,0.0,0.0
2023-09-15 14:30:00-04:00,174.24000549316406,174.8000030517578,174.13870239257812,174.76499938964844,6186199,0.0,0.0
2023-09-15 15:30:00-04:00,174.77000427246094,175.1199951171875,174.6300048828125,174.9600067138672,9404404,0.0,0.0
2023-09-18 09:30:00-04:00,176.47999572753906,178.97999572753906,176.1699981689453,177.0218963623047,22986329,0.0,0.0
2023-09-18 10:30:00-04:00,177.0319061279297,177.83999633789062,176.44000244140625,177.80999755859375,7649414,0.0,0.0
2023-09-18 11:30:00-04:00,177.8000030517578,178.64999389648438,177.7449951171875,178.5449981689453,5913851,0.0,0.0
2023-09-18 12:30:00-04:00,178.5449981689453,179.2100067138672,178.5449981689453,179.11500549316406,6522049,0.0,0.0
2023-09-18 13:30:00-04:00,179.1199951171875,179.3800048828125,178.8699951171875,178.9600067138672,4692584,0.0,0.0
2023-09-18 14:30:00-04:00,178.96499633789062,179.07000732421875,178.27000427246094,178.41909790039062,5151407,0.0,0.0
2023-09-18 15:30:00-04:00,178.4149932861328,178.4149932861328,177.77499389648438,177.97999572753906,6221950,0.0,0.0
2023-09-19 09:30:00-04:00,177.52000427246094,178.6699981689453,177.1300048828125,177.75999450683594,13717340,0.0,0.0
2023-09-19 10:30:00-04:00,177.77000427246094,177.77000427246094,177.14999389648438,177.5850067138672,4986178,0.0,0.0
2023-09-19 11:30:00-04:00,177.5800018310547,178.1999969482422,177.5,178.13499450683594,4831585,0.0,0.0
2023-09-19 12:30:00-04:00,178.13999938964844,178.5800018310547,177.77999877929688,178.5800018310547,4485361,0.0,0.0
2023-09-19 13:30:00-04:00,178.5800018310547,179.38999938964844,178.57000732421875,179.13499450683594,5953775,0.0,0.0
2023-09-19 14:30:00-04:00,179.1300048828125,179.6300048828125,178.74000549316406,179.10499572753906,5357277,0.0,0.0
2023-09-19 15:30:00-04:00,179.10000610351562,179.44000244140625,178.92999267578125,179.08999633789062,4759565,0.0,0.0
2023-09-20 09:30:00-04:00,179.25999450683594,179.69500732421875,177.25999450683594,177.5800018310547,11888750,0.0,0.0
2023-09-20 10:30:00-04:00,177.58999633789062,178.02000427246094,176.86000061035156,176.98500061035156,6443832,0.0,0.0
2023-09-20 11:30:00-04:00,176.98500061035156,177.63999938964844,176.94500732421875,177.63999938964844,3895126,0.0,0.0
2023-09-20 12:30:00-04:00,177.64999389648438,177.75999450683594,177.30999755859375,177.5,2860366,0.0,0.0
2023-09-20 13:30:00-04:00,177.5,177.79510498046875,176.5800018310547,177.1699981689453,7442547,0.0,0.0
2023-09-20 14:30:00-04:00,177.1699981689453,177.77999877929688,176.33999633789062,176.75999450683594,7722325,0.0,0.0
2023-09-20 15:30:00-04:00,176.77000427246094,176.8300018310547,175.39999389648438,175.49000549316406,8164723,0.0,0.0
2023-09-21 09:30:00-04:00,174.5500030517578,176.05999755859375,174.44000244140625,175.39520263671875,16014441,0.0,0.0
2023-09-21 10:30:00-04:00,175.3946990966797,176.3000030517578,174.82000732421875,174.9199981689453,6964271,0.0,0.0
2023-09-21 11:30:00-04:00,174.9199981689453,175.6999969482422,174.8300018310547,175.11500549316406,7618030,0.0,0.0
2023-09-21 12:30:00-04:00,175.11000061035156,175.4949951171875,174.86000061035156,175.30999755859375,5142611,0.0,0.0
2023-09-21 13:30:00-04:00,175.3101043701172,175.5399932861328,174.6300048828125,174.66000366210938,4546305,0.0,0.0
2023-09-21 14:30:00-04:00,174.66000366210938,175.0,174.22000122070312,174.27000427246094,5610628,0.0,0.0
2023-09-21 15:30:00-04:00,174.26499938964844,174.5449981689453,173.86000061035156,173.92999267578125,7023086,0.0,0.0
2023-09-22 09:30:00-04:00,174.6699981689453,175.35989379882812,174.0500030517578,175.2758026123047,10497072,0.0,0.0
2023-09-22 10:30:00-04:00,175.2899932861328,176.6199951171875,175.2823944091797,176.3800048828125,8923173,0.0,0.0
2023-09-22 11:30:00-04:00,176.3800048828125,176.75,175.94000244140625,176.61000061035156,5882339,0.0,0.0
2023-09-22 12:30:00-04:00,176.6199951171875,177.07899475097656,175.5800018310547,175.6999969482422,6590040,0.0,0.0
2023-09-22 13:30:00-04:00,175.67999267578125,175.67999267578125,174.9600067138672,175.1300048828125,5107772,0.0,0.0
2023-09-22 14:30:00-04:00,175.1199951171875,175.99000549316406,174.80999755859375,175.69000244140625,5389547,0.0,0.0
2023-09-22 15:30:00-04:00,175.68499755859375,175.78500366210938,174.6199951171875,174.74000549316406,6325268,0.0,0.0
2023-09-25 09:30:00-04:00,174.1999969482422,175.5500030517578,174.14999389648438,174.47000122070312,10347795,0.0,0.0
2023-09-25 10:30:00-04:00,174.4600067138672,176.5399932861328,174.3699951171875,176.27000427246094,6689826,0.0,0.0
2023-09-25 11:30:00-04:00,176.28799438476562,176.97000122070312,175.8800048828125,176.8800048828125,5521525,0.0,0.0
2023-09-25 12:30:00-04:00,176.88499450683594,176.91000366210938,176.0399932861328,176.1300048828125,4345407,0.0,0.0
2023-09-25 13:30:00-04:00,176.14999389648438,176.3675994873047,175.67999267578125,175.77499389648438,4024629,0.0,0.0
2023-09-25 14:30:00-04:00,175.7700958251953,176.12899780273438,174.97000122070312,175.61050415039062,5475304,0.0,0.0
2023-09-25 15:30:00-04:00,175.61000061035156,176.14999389648438,175.3699951171875,176.08999633789062,4708932,0.0,0.0
2023-09-26 09:30:00-04:00,174.73989868164062,174.7899932861328,172.47999572753906,173.10000610351562,15789905,0.0,0.0
2023-09-26 10:30:00-04:00,173.08999633789062,173.64999389648438,172.4149932861328,172.57000732421875,7904418,0.0,0.0
2023-09-26 11:30:00-04:00,172.5800018310547,173.19000244140625,172.52000427246094,173.00999450683594,5378958,0.0,0.0
2023-09-26 12:30:00-04:00,173.00999450683594,173.52999877929688,172.84500122070312,172.84500122070312,4194456,0.0,0.0
2023-09-26 13:30:00-04:00,172.85499572753906,173.0050048828125,172.22000122070312,172.30020141601562,5275716,0.0,0.0
2023-09-26 14:30:00-04:00,172.30499267578125,172.44000244140625,171.66000366210938,171.74000549316406,7371366,0.0,0.0
2023-09-26 15:30:00-04:00,171.74000549316406,172.3300018310547,171.72000122070312,171.89999389648438,8556952,0.0,0.0
2023-09-27 09:30:00-04:00,172.6199951171875,172.97999572753906,170.30999755859375,171.27000427246094,14619741,0.0,0.0
2023-09-27 10:30:00-04:00,171.25,171.47999572753906,170.27000427246094,170.97500610351562,6917499,0.0,0.0
2023-09-27 11:30:00-04:00,170.97999572753906,171.0800018310547,169.63999938964844,169.83999633789062,6897103,0.0,0.0
2023-09-27 12:30:00-04:00,169.85000610351562,170.1999969482422,169.2899932861328,169.3000030517578,6176660,0.0,0.0
2023-09-27 13:30:00-04:00,169.29989624023438,170.10000610351562,169.0500030517578,170.07000732421875,5755630,0.0,0.0
2023-09-27 14:30:00-04:00,170.06500244140625,170.9600067138672,170.02999877929688,170.16000366210938,8680644,0.0,0.0
2023-09-27 15:30:00-04:00,170.16000366210938,170.47999572753906,169.75999450683594,170.42999267578125,8671175,0.0,0.0
2023-09-28 09:30:00-04:00,169.33999633789062,170.00999450683594,167.6199951171875,169.1300048828125,15189658,0.0,0.0
2023-09-28 10:30:00-04:00,169.13999938964844,170.67999267578125,168.69000244140625,170.5,8618775,0.0,0.0
2023-09-28 11:30:00-04:00,170.5,172.02999877929688,170.47079467773438,171.88999938964844,7088514,0.0,0.0
2023-09-28 12:30:00-04:00,171.88999938964844,171.9149932861328,170.86000061035156,170.88999938964844,4825213,0.0,0.0
2023-09-28 13:30:00-04:00,170.8820037841797,171.1649932861328,170.42999267578125,171.1300048828125,4681956,0.0,0.0
2023-09-28 14:30:00-04:00,171.13499450683594,171.67999267578125,170.30999755859375,171.5800018310547,4835316,0.0,0.0
2023-09-28 15:30:00-04:00,171.5800018310547,171.63999938964844,170.44000244140625,170.69000244140625,5724842,0.0,0.0
2023-09-29 09:30:00-04:00,172.02000427246094,173.07000732421875,171.77000427246094,172.25,11049307,0.0,0.0
2023-09-29 10:30:00-04:00,172.27000427246094,172.7899932861328,172.02000427246094,172.05999755859375,5432567,0.0,0.0
2023-09-29 11:30:00-04:00,172.05999755859375,172.08999633789062,171.5301055908203,171.8350067138672,3810317,0.0,0.0
2023-09-29 12:30:00-04:00,171.83999633789062,171.92999267578125,170.72999572753906,171.22999572753906,3723090,0.0,0.0
2023-09-29 13:30:00-04:00,171.22999572753906,171.3000030517578,170.3800048828125,170.5399932861328,3930145,0.0,0.0
2023-09-29 14:30:00-04:00,170.5449981689453,171.7100067138672,170.34100341796875,171.28990173339844,5505006,0.0,0.0
2023-09-29 15:30:00-04:00,171.27999877929688,171.9199981689453,170.75999450683594,171.22000122070312,6445307,0.0,0.0
2023-10-02 09:30:00-04:00,171.22000122070312,174.0399932861328,170.92999267578125,173.3300018310547,12402556,0.0,0.0
2023-10-02 10:30:00-04:00,173.35000610351562,174.3000030517578,172.83999633789062,174.10459899902344,6937293,0.0,0.0
2023-10-02 11:30:00-04:00,174.1199951171875,174.2100067138672,172.82000732421875,173.35000610351562,5325939,0.0,0.0
2023-10-02 12:30:00-04:00,173.36000061035156,173.47000122070312,172.72999572753906,173.30999755859375,3752202,0.0,0.0
2023-10-02 13:30:00-04:00,173.30999755859375,173.7100067138672,172.77000427246094,172.78990173339844,4113658,0.0,0.0
2023-10-02 14:30:00-04:00,172.78199768066406,173.2100067138672,172.5330047607422,173.0,4726767,0.0,0.0
2023-10-02 15:30:00-04:00,173.0,173.77999877929688,172.75,173.75,6420476,0.0,0.0
2023-10-03 09:30:00-04:00,172.2550048828125,173.6300048828125,170.82000732421875,171.1717987060547,11761888,0.0,0.0
2023-10-03 10:30:00-04:00,171.17999267578125,171.98500061035156,171.07000732421875,171.6300048828125,6639286,0.0,0.0
2023-10-03 11:30:00-04:00,171.63999938964844,172.36500549316406,171.36000061035156,172.26400756835938,4492914,0.0,0.0
2023-10-03 12:30:00-04:00,172.27999877929688,172.80499267578125,171.96490478515625,172.00180053710938,4727540,0.0,0.0
2023-10-03 13:30:00-04:00,172.00999450683594,172.1300048828125,171.55099487304688,171.85000610351562,3774205,0.0,0.0
2023-10-03 14:30:00-04:00,171.85000610351562,172.39999389648438,171.7899932861328,171.86000061035156,4821504,0.0,0.0
2023-10-03 15:30:00-04:00,171.85499572753906,172.52000427246094,171.77999877929688,172.4600067138672,6252137,0.0,0.0
2023-10-04 09:30:00-04:00,171.08999633789062,172.74000549316406,170.97000122070312,172.38999938964844,13074765,0.0,0.0
2023-10-04 10:30:00-04:00,172.39500427246094,173.49000549316406,172.1300048828125,172.86000061035156,8356128,0.0,0.0
2023-10-04 11:30:00-04:00,172.86000061035156,173.2899932861328,172.5,173.1699981689453,4452327,0.0,0.0
2023-10-04 12:30:00-04:00,173.1699981689453,173.25999450683594,172.64500427246094,172.67999267578125,3158072,0.0,0.0
2023-10-04 13:30:00-04:00,172.67999267578125,172.9199981689453,172.35000610351562,172.74000549316406,3835275,0.0,0.0
2023-10-04 14:30:00-04:00,172.74000549316406,173.81500244140625,172.61000061035156,173.7698974609375,5119455,0.0,0.0
2023-10-04 15:30:00-04:00,173.77000427246094,174.2100067138672,173.3699951171875,173.63999938964844,7816168,0.0,0.0
2023-10-05 09:30:00-04:00,173.7899932861328,174.4080047607422,173.07000732421875,173.69000244140625,9578634,0.0,0.0
2023-10-05 10:30:00-04:00,173.69000244140625,173.75619506835938,172.67999267578125,173.60000610351562,6597067,0.0,0.0
2023-10-05 11:30:00-04:00,173.60499572753906,174.02999877929688,173.26499938964844,173.97000122070312,5261407,0.0,0.0
2023-10-05 12:30:00-04:00,173.96009826660156,174.16000366210938,173.6199951171875,174.158203125,4292030,0.0,0.0
2023-10-05 13:30:00-04:00,174.14999389648438,175.1999969482422,173.9600067138672,174.95989990234375,6318028,0.0,0.0
2023-10-05 14:30:00-04:00,174.9499969482422,175.4499969482422,174.8699951171875,175.1199951171875,4890794,0.0,0.0
2023-10-05 15:30:00-04:00,175.1199951171875,175.22000122070312,174.83999633789062,174.97999572753906,4853082,0.0,0.0
2023-10-06 09:30:00-04:00,173.8000030517578,175.05999755859375,173.17999267578125,174.80999755859375,11096512,0.0,0.0
2023-10-06 10:30:00-04:00,174.8000030517578,175.72500610351562,174.72999572753906,175.4499969482422,7955406,0.0,0.0
2023-10-06 11:30:00-04:00,175.4499969482422,177.0500030517578,175.42999267578125,176.67010498046875,7166594,0.0,0.0
2023-10-06 12:30:00-04:00,176.67999267578125,177.36000061035156,176.4499969482422,177.16000366210938,5056666,0.0,0.0
2023-10-06 13:30:00-04:00,177.1699981689453,177.5399932861328,177.10000610351562,177.5290985107422,4054867,0.0,0.0
2023-10-06 14:30:00-04:00,177.52999877929688,177.9550018310547,177.4199981689453,177.94000244140625,5634496,0.0,0.0
2023-10-06 15:30:00-04:00,177.93499755859375,177.99000549316406,177.39999389648438,177.49000549316406,7319309,0.0,0.0
2023-10-09 09:30:00-04:00,176.80999755859375,177.36000061035156,175.8000030517578,176.8699951171875,9359311,0.0,0.0
2023-10-09 10:30:00-04:00,176.8699951171875,177.02499389648438,176.19000244140625,177.02499389648438,4479442,0.0,0.0
2023-10-09 11:30:00-04:00,177.20860290527344,178.07000732421875,176.8699951171875,177.61000061035156,4972937,0.0,0.0
2023-10-09 12:30:00-04:00,177.60000610351562,177.97000122070312,177.43499755859375,177.9499969482422,2606059,0.0,0.0
2023-10-09 13:30:00-04:00,177.9600067138672,178.97000122070312,177.94000244140625,178.83999633789062,5257785,0.0,0.0
2023-10-09 14:30:00-04:00,178.84500122070312,179.0500030517578,178.4199981689453,178.89999389648438,5031854,0.0,0.0
